5 - 8,Gateway Legends Collegiate Invitational 2021,PU
9 - 16,CLOL 2021 Championship,PU
3,North Conference 2021 Playoffs,PU
2,Stacked Spring Invitational 2021,PU
Q,North Conference 2021,PU
3,UPL 2019 Winter,⁠
