9 - 12,UPL 2022 Fall Playoffs,CNV
3,UPL 2022 Fall,⁠
9 - 12,UPL 2022 Summer Playoffs,CNV
2,UPL 2022 Summer,⁠
NQ,RCL 2021 Summer Open Qualifier,CV.S
4,UPL 2021 Spring Playoffs,CV.S
NQ,Challengers Uprising Season 3 Qualifier #2,CV.S
NQ,Challengers Uprising Season 3 Qualifier #2,CV.M
NQ,Challengers Uprising Season 3 Qualifier #1,CV.S
NQ,Challengers Uprising Season 3 Qualifier #1,CV.M
2,UPL 2021 Spring,⁠
