fly (song yong-jun)_2016 summer,19.317377
soul (seo hyeon-seok)_2015 summer,19.908562
mash_2017 spring,22.051039
faker_2018 summer,18.071655
x41007_2016 spring,20.039875
bibra_2022 summer,24.969069
helios (shin dong-jin)_2012 spring,17.23849
gogoing_2013 spring,18.569523
kelsey_2019 spring,25.343718
vex (bradley miller)_2017 spring,15.55407
care_2021 spring,17.143389
viper (he hao)_2016 spring,26.91395
chaox_2013 spring,15.57104
xqw_2021 spring,18.536983
dorun_2018 summer,23.634079
galen_2015 summer,21.095255
koe_2020 spring,24.821283
anda_2019 spring,23.100317
artemis (connor doyle)_2022 spring,21.713636
juhan_2020 summer,23.901123
wildturtle_2020 spring,14.290107
santorin_2022 summer,28.57171
chieftain_2020 spring,24.908026
997_2019 summer,20.582794
catjug_2018 spring,16.750973
zoom_2019 summer,24.759382
hooks_2018 spring,16.472692
cohle_2020 spring,18.053473
fendras_2020 summer,23.866096
move_2017 spring,22.461073
lost_2017 spring,16.7333
bright_2019 summer,19.635715
life_2021 spring,21.006351
baybror_2022 summer,15.059172
kingen_2020 spring,21.984158
bowen_2022 summer,25.615393
chelizi_2018 summer,23.213495
arven_2023 summer,24.65911
godv (wei zhen)_2015 summer,20.551851
prismal_2021 spring,21.463884
juejuezi_2022 spring,15.294405
chance (pei piao)_2021 spring,18.629087
thal_2019 spring,17.699354
evaan_2021 summer,19.871185
haichao_2023 summer,25.79492
teeen_2020 summer,21.871805
qingchen_2022 spring,26.028116
onfleek_2021 spring,23.055853
scout_2019 summer,18.93901
lost_2020 spring,17.150166
dove_2021 spring,21.43033
kasing_2018 summer,20.374256
dorian_2021 summer,17.398758
able_2022 spring,21.558304
smeb_2018 summer,20.639734
wildturtle_2017 spring,18.777563
santorin_2015 summer,14.487752
conan_2015 spring,16.355465
southwind_2021 summer,17.666098
color_2022 summer,19.523046
kahom_2019 summer,20.61021
dragon (lee jun-yong)_2019 spring,21.121704
luana_2019 summer,19.242344
huge_2020 spring,16.182663
kanavi_2019 spring,24.60813
czekolad_2023 summer,21.881262
fenix_2019 summer,17.009436
beishang_2019 spring,26.523611
blue (ersin gören)_2019 summer,15.993185
neo (toàn trần)_2019 summer,17.585527
lizheng_2021 summer,13.037994
night (na gun-woo)_2017 spring,16.93079
natu_2019 spring,19.944092
dustwind_2020 summer,22.790033
knight (zhuo ding)_2019 summer,19.61938
flame_2016 spring,21.257517
pyl (chen bo)_2017 spring,22.41837
mark (ling xu)_2023 summer,18.327427
vito_2023 spring,22.108568
wolf (lee jae-wan)_2017 summer,19.289415
enjoy (feng jun-kai)_2018 summer,17.75856
starry_2021 summer,22.113705
nikola_2020 spring,18.587812
ice (yoon sang-hoon)_2022 spring,16.998943
ucal_2021 spring,17.93381
energy_2023 spring,19.308956
l0cust_2012 summer,17.035654
yuyanjia_2019 summer,20.488178
yanxuan_2018 spring,15.769437
lwx_2023 summer,19.612795
try9_2020 spring,19.620863
proud_2020 spring,17.626316
yoon_2017 spring,17.510427
olleh_2022 summer,23.089996
toybu_2022 summer,28.459398
flawed_2020 spring,18.521875
lira_2018 summer,23.840147
xhy_2020 summer,25.151518
