17 - 26,PGCQ 2022 Summer 2 OQ,TAS
17 - 26,PGCQ 2022 Summer 1 OQ,TF
9 - 12,LAN ETS 2022,APX.EM
9 - 12,UPL 2022 Spring Playoffs,TA
2,UPL 2022 Spring,⁠
17 - 26,PGCQ 2022 Spring 2 OQ,TA
13 - 16,PGCQ 2022 Spring 1,TA
7 - 16,PGCQ 2022 Spring 1 OQ,TA
NQ,Challengers Uprising Season 3 Qualifier #2,S4PS
NQ,Challengers Uprising Season 3 Qualifier #1,S4PS
1,UPL 2021 Spring,⁠
5,UPL 2021 Winter,⁠
4,RCL Season 10,⁠
